target_arch,source_arch,seed,test_loss
mlp_2x_256x128_do0.25_a0.015,mlp_3x_192x192x128_do0.25_a0.015,4,0.0683998144030571
mlp_2x_256x128_do0.25_a0.015,mlp_3x_192x192x128_do0.25_a0.015,5,0.06744351553916932
mlp_2x_256x128_do0.25_a0.015,mlp_3x_192x192x128_do0.25_a0.045,1,0.07059663599729538
mlp_2x_256x128_do0.25_a0.015,mlp_3x_192x192x128_do0.25_a0.045,2,0.0685180794596672
mlp_2x_256x128_do0.25_a0.015,mlp_3x_192x192x128_do0.25_a0.045,3,0.07143291125297546
mlp_2x_256x128_do0.25_a0.015,mlp_3x_192x192x128_do0.25_a0.045,4,0.0683998144030571
mlp_2x_256x128_do0.25_a0.015,mlp_3x_192x192x128_do0.25_a0.045,5,0.06744351553916932
mlp_2x_256x128_do0.25_a0.045,mlp_2x_256x128_do0.15_a0.015,1,0.06803991423845292
mlp_2x_256x128_do0.25_a0.045,mlp_2x_256x128_do0.15_a0.015,2,0.06698729059696197
mlp_2x_256x128_do0.25_a0.045,mlp_2x_256x128_do0.15_a0.015,3,0.06960744473934173
mlp_2x_256x128_do0.25_a0.045,mlp_2x_256x128_do0.15_a0.015,4,0.06867040348052979
mlp_2x_256x128_do0.25_a0.045,mlp_2x_256x128_do0.15_a0.015,5,0.0694353905916214
mlp_2x_256x128_do0.25_a0.045,mlp_2x_256x128_do0.15_a0.045,1,0.06758174486160279
mlp_2x_256x128_do0.25_a0.045,mlp_2x_256x128_do0.15_a0.045,2,0.06724640353918075
mlp_2x_256x128_do0.25_a0.045,mlp_2x_256x128_do0.15_a0.045,3,0.0709011945605278
mlp_2x_256x128_do0.25_a0.045,mlp_2x_256x128_do0.15_a0.045,4,0.06814669398069381
mlp_2x_256x128_do0.25_a0.045,mlp_2x_256x128_do0.15_a0.045,5,0.06907548676729203
mlp_2x_256x128_do0.25_a0.045,mlp_2x_256x128_do0.25_a0.015,1,0.06811457562446595
mlp_2x_256x128_do0.25_a0.045,mlp_2x_256x128_do0.25_a0.015,2,0.06615732412338257
mlp_2x_256x128_do0.25_a0.045,mlp_2x_256x128_do0.25_a0.015,3,0.06833217214345932
mlp_2x_256x128_do0.25_a0.045,mlp_2x_256x128_do0.25_a0.015,4,0.06748286855220795
mlp_2x_256x128_do0.25_a0.045,mlp_2x_256x128_do0.25_a0.015,5,0.06883397442102432
mlp_2x_256x128_do0.25_a0.045,mlp_2x_256x128_do0.25_a0.045,1,0.06758174486160279
mlp_2x_256x128_do0.25_a0.045,mlp_2x_256x128_do0.25_a0.045,2,0.06724640353918075
mlp_2x_256x128_do0.25_a0.045,mlp_2x_256x128_do0.25_a0.045,3,0.0709011945605278
mlp_2x_256x128_do0.25_a0.045,mlp_2x_256x128_do0.25_a0.045,4,0.06814669398069381
mlp_2x_256x128_do0.25_a0.045,mlp_2x_256x128_do0.25_a0.045,5,0.06907548676729203
mlp_2x_256x128_do0.25_a0.045,mlp_2x_192x192_do0.15_a0.015,1,0.06811457562446595
mlp_2x_256x128_do0.25_a0.045,mlp_2x_192x192_do0.15_a0.015,2,0.06615732412338257
mlp_2x_256x128_do0.25_a0.045,mlp_2x_192x192_do0.15_a0.015,3,0.06833217214345932
mlp_2x_256x128_do0.25_a0.045,mlp_2x_192x192_do0.15_a0.015,4,0.06748286855220795
mlp_2x_256x128_do0.25_a0.045,mlp_2x_192x192_do0.15_a0.015,5,0.06883397442102432
mlp_2x_256x128_do0.25_a0.045,mlp_2x_192x192_do0.15_a0.045,1,0.06724478106498719
mlp_2x_256x128_do0.25_a0.045,mlp_2x_192x192_do0.15_a0.045,2,0.06828550742864609
mlp_2x_256x128_do0.25_a0.045,mlp_2x_192x192_do0.15_a0.045,3,0.06914690586328506
mlp_2x_256x128_do0.25_a0.045,mlp_2x_192x192_do0.15_a0.045,4,0.0696411966919899
mlp_2x_256x128_do0.25_a0.045,mlp_2x_192x192_do0.15_a0.045,5,0.06928508198261261
mlp_2x_256x128_do0.25_a0.045,mlp_2x_192x192_do0.25_a0.015,1,0.06826839300394058
mlp_2x_256x128_do0.25_a0.045,mlp_2x_192x192_do0.25_a0.015,2,0.06692024402618409
mlp_2x_256x128_do0.25_a0.045,mlp_2x_192x192_do0.25_a0.015,3,0.0706645833015442
mlp_2x_256x128_do0.25_a0.045,mlp_2x_192x192_do0.25_a0.015,4,0.06695417422056198
mlp_2x_256x128_do0.25_a0.045,mlp_2x_192x192_do0.25_a0.015,5,0.06734405118227005
mlp_2x_256x128_do0.25_a0.045,mlp_2x_192x192_do0.25_a0.045,1,0.06755530635118484
mlp_2x_256x128_do0.25_a0.045,mlp_2x_192x192_do0.25_a0.045,2,0.06641895728111268
mlp_2x_256x128_do0.25_a0.045,mlp_2x_192x192_do0.25_a0.045,3,0.06975800071954727
mlp_2x_256x128_do0.25_a0.045,mlp_2x_192x192_do0.25_a0.045,4,0.07047692626714706
mlp_2x_256x128_do0.25_a0.045,mlp_2x_192x192_do0.25_a0.045,5,0.07002640100717544
mlp_2x_256x128_do0.25_a0.045,mlp_3x_192x192x128_do0.15_a0.015,1,0.06803991423845292
mlp_2x_256x128_do0.25_a0.045,mlp_3x_192x192x128_do0.15_a0.015,2,0.06698729059696197
mlp_2x_256x128_do0.25_a0.045,mlp_3x_192x192x128_do0.15_a0.015,3,0.06960744473934173
mlp_2x_256x128_do0.25_a0.045,mlp_3x_192x192x128_do0.15_a0.015,4,0.06867040348052979
mlp_2x_256x128_do0.25_a0.045,mlp_3x_192x192x128_do0.15_a0.015,5,0.0694353905916214
mlp_2x_256x128_do0.25_a0.045,mlp_3x_192x192x128_do0.15_a0.045,1,0.06803991423845292
mlp_2x_256x128_do0.25_a0.045,mlp_3x_192x192x128_do0.15_a0.045,2,0.06698729059696197
mlp_2x_256x128_do0.25_a0.045,mlp_3x_192x192x128_do0.15_a0.045,3,0.06960744473934173
mlp_2x_256x128_do0.25_a0.045,mlp_3x_192x192x128_do0.15_a0.045,4,0.06867040348052979
mlp_2x_256x128_do0.25_a0.045,mlp_3x_192x192x128_do0.15_a0.045,5,0.0694353905916214
mlp_2x_256x128_do0.25_a0.045,mlp_3x_192x192x128_do0.25_a0.015,1,0.07314324971437454
mlp_2x_256x128_do0.25_a0.045,mlp_3x_192x192x128_do0.25_a0.015,2,0.06909881411790848
mlp_2x_256x128_do0.25_a0.045,mlp_3x_192x192x128_do0.25_a0.015,3,0.07380688688755035
mlp_2x_256x128_do0.25_a0.045,mlp_3x_192x192x128_do0.25_a0.015,4,0.0697862088561058
mlp_2x_256x128_do0.25_a0.045,mlp_3x_192x192x128_do0.25_a0.015,5,0.07069459854364395
mlp_2x_256x128_do0.25_a0.045,mlp_3x_192x192x128_do0.25_a0.045,1,0.07314324971437454
mlp_2x_256x128_do0.25_a0.045,mlp_3x_192x192x128_do0.25_a0.045,2,0.06909881411790848
mlp_2x_256x128_do0.25_a0.045,mlp_3x_192x192x128_do0.25_a0.045,3,0.07380688688755035
mlp_2x_256x128_do0.25_a0.045,mlp_3x_192x192x128_do0.25_a0.045,4,0.0697862088561058
mlp_2x_256x128_do0.25_a0.045,mlp_3x_192x192x128_do0.25_a0.045,5,0.07069459854364395
mlp_2x_192x192_do0.15_a0.015,mlp_2x_256x128_do0.15_a0.015,1,0.06917632348537445
mlp_2x_192x192_do0.15_a0.015,mlp_2x_256x128_do0.15_a0.015,2,0.07144587683677674
mlp_2x_192x192_do0.15_a0.015,mlp_2x_256x128_do0.15_a0.015,3,0.06881200453042984
mlp_2x_192x192_do0.15_a0.015,mlp_2x_256x128_do0.15_a0.015,4,0.06962483882904053
mlp_2x_192x192_do0.15_a0.015,mlp_2x_256x128_do0.15_a0.015,5,0.07178353713750839
mlp_2x_192x192_do0.15_a0.015,mlp_2x_256x128_do0.15_a0.045,1,0.06896845304965973
mlp_2x_192x192_do0.15_a0.015,mlp_2x_256x128_do0.15_a0.045,2,0.0719177362203598
mlp_2x_192x192_do0.15_a0.015,mlp_2x_256x128_do0.15_a0.045,3,0.06696038227081298
mlp_2x_192x192_do0.15_a0.015,mlp_2x_256x128_do0.15_a0.045,4,0.06897013423442841
mlp_2x_192x192_do0.15_a0.015,mlp_2x_256x128_do0.15_a0.045,5,0.07152629549503327
mlp_2x_192x192_do0.15_a0.015,mlp_2x_256x128_do0.25_a0.015,1,0.068723561668396
mlp_2x_192x192_do0.15_a0.015,mlp_2x_256x128_do0.25_a0.015,2,0.07175378419160842
mlp_2x_192x192_do0.15_a0.015,mlp_2x_256x128_do0.25_a0.015,3,0.06777760236263275
mlp_2x_192x192_do0.15_a0.015,mlp_2x_256x128_do0.25_a0.015,4,0.06862316843271256
mlp_2x_192x192_do0.15_a0.015,mlp_2x_256x128_do0.25_a0.015,5,0.07038247842788696
mlp_2x_192x192_do0.15_a0.015,mlp_2x_256x128_do0.25_a0.045,1,0.06896845304965973
mlp_2x_192x192_do0.15_a0.015,mlp_2x_256x128_do0.25_a0.045,2,0.0719177362203598
mlp_2x_192x192_do0.15_a0.015,mlp_2x_256x128_do0.25_a0.045,3,0.06696038227081298
mlp_2x_192x192_do0.15_a0.015,mlp_2x_256x128_do0.25_a0.045,4,0.06897013423442841
